input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row7771	E370	row7771_M+H[1+]	C14556;C14849;C14851;C14850	9-Hydroxybenzo[a]pyrene$Benzo[a]pyrene-9,10-oxide; Benzo[a]pyrene-9,10-epoxide$Benzo[a]pyrene-4,5-oxide; Benzo[a]pyrene-4,5-epoxide$Benzo[a]pyrene-7,8-oxide; Benzo[a]pyrene-7,8-epoxide	row7771	269.0983	538.0	0.0554499645826	-2.07	AE_pos_269.0983_538
row7774	E882	row7774_M+H[1+]	dmhptcrn	2,6 dimethylheptanoyl carnitine	row7774	306.2629	522.0	0.0809464034723	1.86	AE_pos_306.2629_522
row7784	E1447	row7784_M+Na[1+]	C00422	triacylglycerol	row7784	661.5428	37.0	0.547284651909	-0.61	AE_pos_661.5428_37
row7787	E402	row7787_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI	row7787	150.0557	541.0	0.248248530138	1.2	AE_pos_150.0557_541
row7789	E562	row7789_M+H[1+]	C00074	Phosphoenolpyruvate	row7789	168.9891	552.0	8.89910659127e-05	5.19	AE_pos_168.9891_552
row7810	E271	row7810_M+H[1+]	CE1395		row7810	134.0958	568.0	0.0420566946682	-2.21	AE_pos_134.0958_568
row7814	E377	row7814_M+H[1+]	CE5586;C00315	dehydrospermidine$Spermidine	row7814	146.1645	162.0	0.558162633725	0.6	AE_pos_146.1645_162
row7817	E417	row7817_M+H[1+]	C00385	Xanthine	row7817	153.04	549.0	0.00098105570991	4.02	AE_pos_153.04_549
row7817	E1449	row7817_M+Na[1+]	CE1554	N-acetyl-L-alanine	row7817	153.04	549.0	0.00098105570991	4.02	AE_pos_153.04_549
row7822	E639	row1012_M+H[1+];row7822_M(C13)+H[1+]	C09642	(-)-Salsolinol; 6,7-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-, (S)-; Salsolinol	row7822	181.1043	74.0	0.0029965923714	3.49	AE_pos_181.1043_74
row7825	E1408	row7246_M+H[1+];row7825_M(C13)+H[1+]	C01029;C00612	$N1-Acetylspermidine	row7825	189.1785	40.0	0.00014490655343	4.95	AE_pos_189.1785_40
row7828	E80	row7828_M+H[1+]	C16595;C16587	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one$3-Carbamoyl-2-phenylpropionaldehyde	row7828	194.0804	104.0	0.116716920257	1.66	AE_pos_194.0804_104
row7829	E1233	row7829_M+Na[1+]	C14784	1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	row7829	201.0504	61.0	1.74295649032e-14	25.88	AE_pos_201.0504_61
row7830	E1445	row7830_M+Na[1+]	C05636;C05638	3-Hydroxykynurenamine$5-Hydroxykynurenamine	row7830	203.0809	450.0	0.00296116470699	3.5	AE_pos_203.0809_450
row7834	E1318	row7834_M+Na[1+]	C03793	N6,N6,N6-Trimethyl-L-lysine	row7834	211.143	72.0	0.576972982915	0.57	AE_pos_211.143_72
row7835	E693	row7835_M+Na[1+]	C05829		row7835	213.0476	119.0	0.088457933315	1.81	AE_pos_213.0476_119
row7849	E705	row6226_M+H[1+];row7849_M+HCOONa[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row7849	262.1026	118.0	1.54058202971e-12	19.39	AE_pos_262.1026_118
row7884	E955	row7884_M(C13)+H[1+];row7945_M+Na[1+]	C00360	dAMP	row7884	333.0772	338.0	4.3481802207e-06	6.79	AE_pos_333.0772_338
row7889	E961	row7889_M+H[1+]	C14877		row7889	341.0998	110.0	2.83571133635e-09	11.74	AE_pos_341.0998_110
row7894	E1462	row7894_M+H[1+]	hdd2crn;hdcecrn	trans-Hexadec-2-enoyl carnitine$Hexadecenoyl carnitine	row7894	398.3257	162.0	7.36932723597e-12	17.51	AE_pos_398.3257_162
row7896	E1463	row7896_M+H[1+]	elaidcrn;vacccrn;odecrn	Elaidic carnitine$Vaccenyl carnitine$octadecenoyl carnitine	row7896	426.3562	550.0	6.6331939242e-08	9.38	AE_pos_426.3562_550
row7929	E125	row7929_M+H[1+]	C00931	Porphobilinogen	row7929	227.1027	85.0	0.594703108021	0.54	AE_pos_227.1027_85
row7930	E1159	row7930_M+H[1+]	CE2615	2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline	row7930	230.1016	77.0	0.0280113121213	-2.42	AE_pos_230.1016_77
row7931	E753	row7261_M+H[1+];row7931_M+Na[1+]	C01074;C01132;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-galactosamine$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine	row7931	244.0784	58.0	4.80362064559e-09	11.31	AE_pos_244.0784_58
row7945	E955	row7884_M(C13)+H[1+];row7945_M+Na[1+]	C00360	dAMP	row7945	354.0563	339.0	0.00134518845557	3.87	AE_pos_354.0563_339
row7965	E874	row7965_M+H[1+]	C00357;C04256;C04257;C04501;C06376	N-Acetyl-D-glucosamine 6-phosphate$N-Acetyl-D-glucosamine 1-phosphate$N-Acetyl-D-mannosamine 6-phosphate; N-Acetylmannosamine 6-phosphate$N-Acetyl-D-glucosamine 1-phosphate$N-Acetyl-D-galactosamine 6-phosphate	row7965	302.0662	228.0	0.970487612237	-0.04	AE_pos_302.0662_228
row7967	E588	row7967_M+Na[1+]	C07344	3-Hydroxyquinine	row7967	363.1679	90.0	0.296002061705	-1.08	AE_pos_363.1679_90
row7968	E969	row2080_M[1+];row2083_M+H[1+];row7968_M+Na[1+]	C00255	Riboflavin	row7968	399.1265	59.0	0.00188743804108	3.71	AE_pos_399.1265_59
row7969	E1469	row7969_M+H[1+]	C05462;C05466	Chenodeoxyglycocholate$	row7969	450.3203	411.0	0.0220258250142	2.54	AE_pos_450.3203_411
row7974	E163	row7974_M+H[1+]	C00299	Uridine	row7974	245.0756	322.0	0.007357631605	3.07	AE_pos_245.0756_322
row7975	E1471	row7975_M+H[1+]	C00294	Inosine	row7975	269.0874	57.0	8.11429047537e-18	42.09	AE_pos_269.0874_57
row7980	E572	row7980_M(C13)+H[1+];row887_M+H[1+]	C05528	3-Sulfopyruvate; 3-Sulfopyruvic acid	row7980	169.9836	401.0	0.36957007939	0.92	AE_pos_169.9836_401
row7987	E1381	row7987_M+H[1+]	C00909	Leukotriene A4	row7987	319.2246	489.0	0.0740644154857	1.91	AE_pos_319.2246_489
row7987	E1383	row7987_M+Na[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row7987	319.2246	489.0	0.0740644154857	1.91	AE_pos_319.2246_489
row7989	E1028	row7989_M+H[1+]	C05455;C01561	7alpha-Hydroxycholest-4-en-3-one$Calcidiol; 25-Hydroxyvitamin D3; Calcifediol; Calcifediol anhydrous	row7989	401.3442	397.0	3.22873249516e-06	6.96	AE_pos_401.3442_397
row7995	E528	row7995_M+Na[1+]	C00364	dTMP	row7995	345.0447	270.0	0.000789631960643	4.13	AE_pos_345.0447_270
